Cohort group type,Cohort group value,Cohort day,Month 9,Month 8,Month 7,Month 6,Month 5,Month 4,Month 3,Month 2,Month 1,Month 0
Lifespan,Unlocked first achievement,04/15/13,-78,-68,-43,-17,-6,0,234,0,0,0
Lifespan,Unlocked first achievement,04/16/13,-79,-57,-47,-20,-9,0,267,0,0,0
Lifespan,Unlocked first achievement,04/17/13,-102,-60,-41,-20,-8,0,208,0,0,0
Lifespan,Unlocked first achievement,04/18/13,-93,-55,-40,-26,-7,0,258,0,0,0
Lifespan,Unlocked first achievement,04/19/13,-93,-63,-45,-25,-7,-1,204,0,0,0
Lifespan,Unlocked first achievement,04/20/13,-109,-83,-43,-19,-7,-1,257,0,0,0
Lifespan,Unlocked first achievement,04/21/13,-100,-77,-50,-27,-8,-1,285,0,0,0
Lifespan,Unlocked first achievement,04/22/13,-104,-82,-41,-21,-11,-1,213,0,0,0
Lifespan,Unlocked first achievement,04/23/13,-89,-58,-48,-27,-11,-1,220,0,0,0
Lifespan,Unlocked first achievement,04/24/13,-105,-60,-39,-24,-11,-1,201,0,0,0
Lifespan,Unlocked first achievement,04/25/13,-91,-87,-51,-31,-11,-2,275,0,0,0
Lifespan,Unlocked first achievement,04/26/13,-124,-69,-44,-26,-13,-2,199,0,0,0
Lifespan,Unlocked first achievement,04/27/13,-69,-68,-46,-26,-13,-2,209,0,0,0
Lifespan,Unlocked first achievement,04/28/13,0,-68,-51,-24,-10,-2,268,0,0,0
Lifespan,Unlocked first achievement,04/29/13,0,-63,-49,-28,-11,-3,280,0,0,0
Lifespan,Unlocked first achievement,04/30/13,0,-88,-53,-25,-12,-3,226,0,0,0
Lifespan,Unlocked first achievement,05/01/13,0,-75,-57,-27,-11,-3,276,0,0,0
Lifespan,Unlocked first achievement,05/02/13,0,-91,-59,-29,-14,-3,215,0,0,0
Lifespan,Unlocked first achievement,05/03/13,0,-77,-56,-34,-15,-3,0,192,0,0
Lifespan,Unlocked first achievement,05/04/13,0,-92,-46,-37,-12,-3,0,264,0,0
Lifespan,Unlocked first achievement,05/05/13,0,-79,-47,-35,-18,-4,0,236,0,0
Lifespan,Unlocked first achievement,05/06/13,0,-89,-57,-37,-18,-4,0,256,0,0
Lifespan,Unlocked first achievement,05/07/13,0,-78,-65,-36,-13,-4,0,244,0,0
Lifespan,Unlocked first achievement,05/08/13,0,-95,-48,-40,-16,-5,0,222,0,0
Lifespan,Unlocked first achievement,05/09/13,0,-73,-53,-33,-17,-5,0,198,0,0
Lifespan,Unlocked first achievement,05/10/13,0,-87,-49,-37,-17,-6,0,277,0,0
Lifespan,Unlocked first achievement,05/11/13,0,-82,-67,-39,-20,-5,0,246,0,0
Lifespan,Unlocked first achievement,05/12/13,0,-84,-67,-35,-22,-7,0,193,0,0
Lifespan,Unlocked first achievement,05/13/13,0,-87,-56,-42,-22,-6,0,236,0,0
Lifespan,Unlocked first achievement,05/14/13,0,-88,-72,-39,-16,-6,0,261,0,0
Lifespan,Unlocked first achievement,05/15/13,0,-75,-72,-42,-17,-7,0,239,0,0
Lifespan,Unlocked first achievement,05/16/13,0,-101,-66,-35,-21,-7,0,270,0,0
Lifespan,Unlocked first achievement,05/17/13,0,-99,-71,-40,-17,-7,0,215,0,0
Lifespan,Unlocked first achievement,05/18/13,0,-97,-68,-36,-26,-6,0,195,0,0
Lifespan,Unlocked first achievement,05/19/13,0,-104,-74,-46,-22,-7,-1,239,0,0
Lifespan,Unlocked first achievement,05/20/13,0,-106,-66,-41,-24,-9,-1,266,0,0
Lifespan,Unlocked first achievement,05/21/13,0,-87,-72,-42,-21,-10,-1,243,0,0
Lifespan,Unlocked first achievement,05/22/13,0,-90,-81,-50,-23,-9,-1,250,0,0
Lifespan,Unlocked first achievement,05/23/13,0,-81,-73,-46,-25,-9,-1,264,0,0
Lifespan,Unlocked first achievement,05/24/13,0,-106,-76,-45,-25,-10,-1,250,0,0
Lifespan,Unlocked first achievement,05/25/13,0,-108,-66,-45,-28,-10,-1,207,0,0
Lifespan,Unlocked first achievement,05/26/13,0,-117,-84,-46,-26,-11,-2,255,0,0
Lifespan,Unlocked first achievement,05/27/13,0,-106,-85,-39,-21,-11,-1,265,0,0
Lifespan,Unlocked first achievement,05/28/13,0,-107,-73,-54,-27,-11,-2,261,0,0
Lifespan,Unlocked first achievement,05/29/13,0,-111,-61,-46,-23,-13,-2,234,0,0
Lifespan,Unlocked first achievement,05/30/13,0,-113,-77,-48,-28,-14,-2,237,0,0
Lifespan,Unlocked first achievement,05/31/13,0,-95,-66,-53,-33,-14,-3,253,0,0
Lifespan,Unlocked first achievement,06/01/13,0,-43,-68,-57,-26,-14,-3,258,0,0
Lifespan,Unlocked first achievement,06/02/13,0,0,-82,-48,-29,-14,-3,0,217,0
Lifespan,Unlocked first achievement,06/03/13,0,0,-76,-55,-27,-11,-3,0,231,0
Lifespan,Unlocked first achievement,06/04/13,0,0,-80,-54,-26,-16,-3,0,255,0
Lifespan,Unlocked first achievement,06/05/13,0,0,-72,-54,-33,-15,-3,0,254,0
Lifespan,Unlocked first achievement,06/06/13,0,0,-92,-55,-29,-18,-4,0,212,0
Lifespan,Unlocked first achievement,06/07/13,0,0,-72,-65,-30,-18,-4,0,191,0
Lifespan,Unlocked first achievement,06/08/13,0,0,-68,-52,-29,-15,-5,0,204,0
Lifespan,Unlocked first achievement,06/09/13,0,0,-86,-48,-32,-19,-5,0,219,0
Lifespan,Unlocked first achievement,06/10/13,0,0,-68,-63,-40,-17,-4,0,233,0
Lifespan,Unlocked first achievement,06/11/13,0,0,-95,-68,-29,-14,-5,0,219,0
Lifespan,Unlocked first achievement,06/12/13,0,0,-92,-63,-37,-21,-6,0,204,0
Lifespan,Unlocked first achievement,06/13/13,0,0,-98,-48,-33,-18,-6,0,209,0
Lifespan,Unlocked first achievement,06/14/13,0,0,-82,-49,-36,-20,-6,0,226,0
Lifespan,Unlocked first achievement,06/15/13,0,0,-93,-58,-36,-17,-7,0,190,0
Lifespan,Unlocked first achievement,06/16/13,0,0,-99,-60,-38,-22,-7,0,220,0
Lifespan,Unlocked first achievement,06/17/13,0,0,-93,-67,-42,-24,-6,0,178,0
Lifespan,Unlocked first achievement,06/18/13,0,0,-75,-72,-37,-19,-8,-1,209,0
Lifespan,Unlocked first achievement,06/19/13,0,0,-75,-64,-39,-18,-7,-1,237,0
Lifespan,Unlocked first achievement,06/20/13,0,0,-94,-68,-43,-26,-7,-1,205,0
Lifespan,Unlocked first achievement,06/21/13,0,0,-84,-57,-39,-19,-9,-1,200,0
Lifespan,Unlocked first achievement,06/22/13,0,0,-96,-55,-40,-23,-8,-1,215,0
Lifespan,Unlocked first achievement,06/23/13,0,0,-106,-75,-37,-25,-9,-1,217,0
Lifespan,Unlocked first achievement,06/24/13,0,0,-77,-76,-42,-22,-8,-1,196,0
Lifespan,Unlocked first achievement,06/25/13,0,0,-98,-61,-46,-28,-10,-1,180,0
Lifespan,Unlocked first achievement,06/26/13,0,0,-96,-79,-46,-26,-10,-2,175,0
Lifespan,Unlocked first achievement,06/27/13,0,0,-93,-59,-52,-24,-12,-2,246,0
Lifespan,Unlocked first achievement,06/28/13,0,0,-96,-76,-53,-28,-13,-2,187,0
Lifespan,Unlocked first achievement,06/29/13,0,0,-85,-81,-54,-26,-12,-2,245,0
Lifespan,Unlocked first achievement,06/30/13,0,0,-89,-75,-46,-25,-10,-2,226,0
Lifespan,Unlocked first achievement,07/01/13,0,0,-111,-75,-48,-27,-10,-2,216,0
Lifespan,Unlocked first achievement,07/02/13,0,0,-110,-70,-56,-27,-11,-3,0,195
Lifespan,Unlocked first achievement,07/03/13,0,0,-86,-75,-51,-32,-12,-3,0,173
Lifespan,Unlocked first achievement,07/04/13,0,0,-88,-62,-42,-26,-13,-3,0,183
Lifespan,Unlocked first achievement,07/05/13,0,0,-106,-64,-52,-26,-15,-3,0,220
Lifespan,Unlocked first achievement,07/06/13,0,0,-36,-82,-51,-35,-12,-4,0,174
Lifespan,Unlocked first achievement,07/07/13,0,0,0,-71,-50,-27,-12,-4,0,227
Lifespan,Unlocked first achievement,07/08/13,0,0,0,-66,-61,-36,-16,-4,0,171
Lifespan,Unlocked first achievement,07/09/13,0,0,0,-77,-45,-36,-13,-4,0,178
Lifespan,Unlocked first achievement,07/10/13,0,0,0,-67,-52,-34,-18,-4,0,206
Lifespan,Unlocked first achievement,07/11/13,0,0,0,-85,-60,-36,-14,-5,0,181
Lifespan,Unlocked first achievement,07/12/13,0,0,0,-79,-58,-31,-19,-6,0,175
Lifespan,Unlocked first achievement,07/13/13,0,0,0,-72,-57,-38,-16,-6,0,218
Lifespan,Unlocked first achievement,07/14/13,0,0,0,-69,-61,-40,-20,-7,0,209
Lifespan,Unlocked first achievement,07/15/13,0,0,0,-79,-65,-39,-20,-7,0,187
Lifespan,Unlocked first achievement,07/16/13,0,0,0,-89,-58,-34,-20,-7,0,206
Lifespan,Unlocked first achievement,07/17/13,0,0,0,-85,-57,-32,-22,-6,0,198
Lifespan,Unlocked first achievement,07/18/13,0,0,0,-83,-62,-37,-21,-8,0,231
Lifespan,Unlocked first achievement,07/19/13,0,0,0,-90,-55,-33,-21,-7,-1,216
Lifespan,Unlocked first achievement,07/20/13,0,0,0,-75,-58,-38,-20,-7,0,214
Lifespan,Unlocked first achievement,07/21/13,0,0,0,-71,-60,-38,-22,-7,-1,212
Lifespan,Unlocked first achievement,07/22/13,0,0,0,-97,-62,-32,-22,-8,-1,226
Lifespan,Unlocked first achievement,07/23/13,0,0,0,-85,-53,-41,-19,-7,-1,194
Lifespan,Unlocked first achievement,07/24/13,0,0,0,-75,-69,-33,-23,-8,-1,194
Lifespan,Unlocked first achievement,07/25/13,0,0,0,-80,-61,-42,-20,-9,-1,211
Lifespan,Unlocked first achievement,07/26/13,0,0,0,-78,-63,-34,-22,-11,-2,224
Lifespan,Unlocked first achievement,07/27/13,0,0,0,-101,-63,-43,-26,-10,-1,188
Lifespan,Unlocked first achievement,07/28/13,0,0,0,-79,-59,-39,-27,-10,-1,168
Lifespan,Unlocked first achievement,07/29/13,0,0,0,-96,-61,-43,-21,-9,-2,183
Lifespan,Unlocked first achievement,07/30/13,0,0,0,-75,-60,-45,-21,-10,-2,196
Lifespan,Unlocked first achievement,07/31/13,0,0,0,-95,-72,-40,-23,-13,-2,218
Lifespan,Made two posts,10/05/12,245,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/06/12,190,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/07/12,193,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/08/12,213,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/09/12,193,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/10/12,205,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/11/12,271,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/12/12,255,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/13/12,258,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/14/12,253,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/15/12,226,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/16/12,282,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/17/12,267,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/18/12,194,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/19/12,207,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/20/12,232,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/21/12,229,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/22/12,201,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/23/12,193,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/24/12,260,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/25/12,196,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/26/12,200,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/27/12,247,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/28/12,280,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/29/12,251,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/30/12,252,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,10/31/12,211,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/01/12,211,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/02/12,271,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/03/12,233,0,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/04/12,0,214,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/05/12,0,241,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/06/12,0,224,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/07/12,0,252,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/08/12,0,282,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/09/12,0,220,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/10/12,0,196,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/11/12,0,241,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/12/12,0,275,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/13/12,0,248,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/14/12,0,251,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/15/12,0,197,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/16/12,0,219,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/17/12,0,251,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/18/12,0,276,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/19/12,0,229,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/20/12,-1,225,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/21/12,-1,214,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/22/12,-1,272,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/23/12,-1,253,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/24/12,-2,235,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/25/12,-1,279,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/26/12,-2,257,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/27/12,-2,235,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/28/12,-2,283,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/29/12,-2,235,0,0,0,0,0,0,0,0
Lifespan,Made two posts,11/30/12,-3,289,0,0,0,0,0,0,0,0
Lifespan,Made two posts,12/01/12,-3,258,0,0,0,0,0,0,0,0
Lifespan,Made two posts,12/02/12,-3,271,0,0,0,0,0,0,0,0
Lifespan,Made two posts,12/03/12,-3,251,0,0,0,0,0,0,0,0
Lifespan,Made two posts,12/04/12,-4,0,276,0,0,0,0,0,0,0
Lifespan,Made two posts,12/05/12,-3,0,256,0,0,0,0,0,0,0
Lifespan,Made two posts,12/06/12,-4,0,259,0,0,0,0,0,0,0
Lifespan,Made two posts,12/07/12,-4,0,229,0,0,0,0,0,0,0
Lifespan,Made two posts,12/08/12,-5,0,293,0,0,0,0,0,0,0
Lifespan,Made two posts,12/09/12,-4,0,282,0,0,0,0,0,0,0
Lifespan,Made two posts,12/10/12,-5,0,274,0,0,0,0,0,0,0
Lifespan,Made two posts,12/11/12,-6,0,266,0,0,0,0,0,0,0
Lifespan,Made two posts,12/12/12,-5,0,250,0,0,0,0,0,0,0
Lifespan,Made two posts,12/13/12,-5,0,226,0,0,0,0,0,0,0
Lifespan,Made two posts,12/14/12,-7,0,282,0,0,0,0,0,0,0
Lifespan,Made two posts,12/15/12,-6,0,285,0,0,0,0,0,0,0
Lifespan,Made two posts,12/16/12,-8,0,205,0,0,0,0,0,0,0
Lifespan,Made two posts,12/17/12,-8,0,214,0,0,0,0,0,0,0
Lifespan,Made two posts,12/18/12,-8,0,226,0,0,0,0,0,0,0
Lifespan,Made two posts,12/19/12,-8,-1,217,0,0,0,0,0,0,0
Lifespan,Made two posts,12/20/12,-8,-1,270,0,0,0,0,0,0,0
Lifespan,Made two posts,12/21/12,-8,-1,224,0,0,0,0,0,0,0
Lifespan,Made two posts,12/22/12,-9,-1,264,0,0,0,0,0,0,0
Lifespan,Made two posts,12/23/12,-8,-1,223,0,0,0,0,0,0,0
Lifespan,Made two posts,12/24/12,-11,-1,268,0,0,0,0,0,0,0
Lifespan,Made two posts,12/25/12,-9,-2,265,0,0,0,0,0,0,0
Lifespan,Made two posts,12/26/12,-11,-1,247,0,0,0,0,0,0,0
Lifespan,Made two posts,12/27/12,-11,-2,276,0,0,0,0,0,0,0
Lifespan,Made two posts,12/28/12,-11,-2,215,0,0,0,0,0,0,0
Lifespan,Made two posts,12/29/12,-12,-2,290,0,0,0,0,0,0,0
Lifespan,Made two posts,12/30/12,-15,-2,272,0,0,0,0,0,0,0
Lifespan,Made two posts,12/31/12,-12,-3,271,0,0,0,0,0,0,0
Lifespan,Made two posts,01/01/13,-15,-3,272,0,0,0,0,0,0,0
Lifespan,Made two posts,01/02/13,-13,-3,208,0,0,0,0,0,0,0
Lifespan,Made two posts,01/03/13,-16,-4,0,285,0,0,0,0,0,0
Lifespan,Made two posts,01/04/13,-15,-4,0,220,0,0,0,0,0,0
Lifespan,Made two posts,01/05/13,-17,-4,0,277,0,0,0,0,0,0
Lifespan,Made two posts,01/06/13,-15,-3,0,222,0,0,0,0,0,0
Lifespan,Made two posts,01/07/13,-20,-4,0,223,0,0,0,0,0,0
Lifespan,Made two posts,01/08/13,-19,-5,0,264,0,0,0,0,0,0
Lifespan,Made two posts,01/09/13,-16,-6,0,242,0,0,0,0,0,0
Lifespan,Made two posts,01/10/13,-21,-5,0,290,0,0,0,0,0,0
Lifespan,Made two posts,01/11/13,-16,-6,0,201,0,0,0,0,0,0
Lifespan,Made two posts,01/12/13,-16,-6,0,247,0,0,0,0,0,0
Lifespan,Made two posts,01/13/13,-16,-5,0,295,0,0,0,0,0,0
Lifespan,Made two posts,01/14/13,-24,-6,0,211,0,0,0,0,0,0
Lifespan,Made two posts,01/15/13,-17,-9,0,299,0,0,0,0,0,0
Lifespan,Made two posts,01/16/13,-26,-6,0,266,0,0,0,0,0,0
Lifespan,Made two posts,01/17/13,-18,-9,0,294,0,0,0,0,0,0
Lifespan,Made two posts,01/18/13,-21,-7,0,205,0,0,0,0,0,0
Lifespan,Made two posts,01/19/13,-27,-7,-1,231,0,0,0,0,0,0
Lifespan,Made two posts,01/20/13,-28,-8,-2,218,0,0,0,0,0,0
Lifespan,Made two posts,01/21/13,-23,-10,-2,235,0,0,0,0,0,0
Lifespan,Made two posts,01/22/13,-28,-8,-3,221,0,0,0,0,0,0
Lifespan,Made two posts,01/23/13,-26,-11,-6,267,0,0,0,0,0,0
Lifespan,Made two posts,01/24/13,-31,-11,-5,295,0,0,0,0,0,0
Lifespan,Made two posts,01/25/13,-29,-12,-8,298,0,0,0,0,0,0
Lifespan,Made two posts,01/26/13,-28,-12,-11,219,0,0,0,0,0,0
Lifespan,Made two posts,01/27/13,-25,-14,-11,214,0,0,0,0,0,0
Lifespan,Made two posts,01/28/13,-34,-12,-11,274,0,0,0,0,0,0
Lifespan,Made two posts,01/29/13,-26,-13,-14,257,0,0,0,0,0,0
Lifespan,Made two posts,01/30/13,-35,-13,-15,218,0,0,0,0,0,0
Lifespan,Made two posts,01/31/13,-35,-11,-15,296,0,0,0,0,0,0
Lifespan,Made two posts,02/01/13,-31,-12,-14,203,0,0,0,0,0,0
Lifespan,Made two posts,02/02/13,-29,-15,-11,0,216,0,0,0,0,0
Lifespan,Made two posts,02/03/13,-32,-17,-9,0,233,0,0,0,0,0
Lifespan,Made two posts,02/04/13,-30,-14,-10,0,215,0,0,0,0,0
Lifespan,Made two posts,02/05/13,-30,-13,-7,0,259,0,0,0,0,0
Lifespan,Made two posts,02/06/13,-37,-16,-7,0,296,0,0,0,0,0
Lifespan,Made two posts,02/07/13,-36,-18,-4,0,283,0,0,0,0,0
Lifespan,Made two posts,02/08/13,-41,-18,-4,0,218,0,0,0,0,0
Lifespan,Made two posts,02/09/13,-32,-17,-6,0,243,0,0,0,0,0
Lifespan,Made two posts,02/10/13,-46,-16,-6,0,258,0,0,0,0,0
Lifespan,Made two posts,02/11/13,-32,-19,-7,0,233,0,0,0,0,0
Lifespan,Made two posts,02/12/13,-39,-22,-7,0,285,0,0,0,0,0
Lifespan,Made two posts,02/13/13,-36,-20,-6,0,283,0,0,0,0,0
Lifespan,Made two posts,02/14/13,-45,-18,-8,0,280,0,0,0,0,0
Lifespan,Made two posts,02/15/13,-37,-19,-7,0,267,0,0,0,0,0
Lifespan,Made two posts,02/16/13,-41,-20,-9,0,271,0,0,0,0,0
Lifespan,Made two posts,02/17/13,-52,-23,-6,0,263,0,0,0,0,0
Lifespan,Made two posts,02/18/13,-50,-25,-8,-1,201,0,0,0,0,0
Lifespan,Made two posts,02/19/13,-52,-26,-9,-1,234,0,0,0,0,0
Lifespan,Made two posts,02/20/13,-50,-25,-10,-1,291,0,0,0,0,0
Lifespan,Made two posts,02/21/13,-42,-29,-8,-1,265,0,0,0,0,0
Lifespan,Made two posts,02/22/13,-42,-31,-12,-1,275,0,0,0,0,0
Lifespan,Made two posts,02/23/13,-42,-27,-11,-1,207,0,0,0,0,0
Lifespan,Made two posts,02/24/13,-58,-31,-13,-1,246,0,0,0,0,0
Lifespan,Made two posts,02/25/13,-53,-32,-12,-2,240,0,0,0,0,0
Lifespan,Made two posts,02/26/13,-58,-34,-12,-2,212,0,0,0,0,0
Lifespan,Made two posts,02/27/13,-43,-35,-10,-2,263,0,0,0,0,0
Lifespan,Made two posts,02/28/13,-44,-28,-11,-3,275,0,0,0,0,0
Lifespan,Made two posts,03/01/13,-62,-34,-15,-2,203,0,0,0,0,0
Lifespan,Made two posts,03/02/13,-46,-37,-15,-3,244,0,0,0,0,0
Lifespan,Made two posts,03/03/13,-47,-28,-15,-3,237,0,0,0,0,0
Lifespan,Made two posts,03/04/13,-61,-34,-14,-4,0,226,0,0,0,0
Lifespan,Made two posts,03/05/13,-50,-34,-15,-4,0,271,0,0,0,0
Lifespan,Made two posts,03/06/13,-51,-38,-17,-3,0,208,0,0,0,0
Lifespan,Made two posts,03/07/13,-52,-33,-13,-4,0,202,0,0,0,0
Lifespan,Made two posts,03/08/13,-56,-37,-19,-5,0,280,0,0,0,0
Lifespan,Made two posts,03/09/13,-50,-36,-16,-4,0,195,0,0,0,0
Lifespan,Made two posts,03/10/13,-62,-35,-20,-5,0,206,0,0,0,0
Lifespan,Made two posts,03/11/13,-68,-33,-16,-4,0,212,0,0,0,0
Lifespan,Made two posts,03/12/13,-68,-39,-20,-5,0,208,0,0,0,0
Lifespan,Made two posts,03/13/13,-73,-44,-21,-6,0,214,0,0,0,0
Lifespan,Made two posts,03/14/13,-59,-45,-21,-7,0,236,0,0,0,0
Lifespan,Made two posts,03/15/13,-53,-42,-19,-8,0,272,0,0,0,0
Lifespan,Made two posts,03/16/13,-56,-38,-20,-6,0,232,0,0,0,0
Lifespan,Made two posts,03/17/13,-69,-41,-20,-6,0,248,0,0,0,0
Lifespan,Made two posts,03/18/13,-76,-35,-25,-7,0,199,0,0,0,0
Lifespan,Made two posts,03/19/13,-70,-48,-24,-7,0,228,0,0,0,0
Lifespan,Made two posts,03/20/13,-73,-49,-26,-9,-1,237,0,0,0,0
Lifespan,Made two posts,03/21/13,-67,-37,-27,-9,-1,249,0,0,0,0
Lifespan,Made two posts,03/22/13,-66,-41,-23,-9,-1,243,0,0,0,0
Lifespan,Made two posts,03/23/13,-64,-54,-24,-10,-1,224,0,0,0,0
Lifespan,Made two posts,03/24/13,-67,-53,-29,-9,-1,202,0,0,0,0
Lifespan,Made two posts,03/25/13,-71,-40,-21,-9,-1,254,0,0,0,0
Lifespan,Made two posts,03/26/13,-74,-49,-24,-11,-1,259,0,0,0,0
Lifespan,Made two posts,03/27/13,-75,-52,-23,-11,-1,223,0,0,0,0
Lifespan,Made two posts,03/28/13,-89,-40,-29,-12,-2,238,0,0,0,0
Lifespan,Made two posts,03/29/13,-69,-56,-23,-9,-2,225,0,0,0,0
Lifespan,Made two posts,03/30/13,-77,-46,-33,-12,-2,261,0,0,0,0
Lifespan,Made two posts,03/31/13,-91,-58,-27,-14,-3,217,0,0,0,0
Lifespan,Made two posts,04/01/13,-73,-52,-31,-11,-3,247,0,0,0,0
Lifespan,Made two posts,04/02/13,-84,-44,-31,-12,-4,241,0,0,0,0
Lifespan,Made two posts,04/03/13,-79,-55,-31,-12,-4,0,222,0,0,0
Lifespan,Made two posts,04/04/13,-74,-54,-26,-17,-4,0,218,0,0,0
Lifespan,Made two posts,04/05/13,-68,-61,-28,-14,-3,0,263,0,0,0
Lifespan,Made two posts,04/06/13,-82,-48,-28,-12,-3,0,239,0,0,0
Lifespan,Made two posts,04/07/13,-69,-53,-33,-17,-4,0,266,0,0,0
Lifespan,Made two posts,04/08/13,-91,-47,-28,-16,-5,0,201,0,0,0
Lifespan,Made two posts,04/09/13,-69,-48,-29,-14,-6,0,252,0,0,0
Lifespan,Made two posts,04/10/13,-82,-57,-38,-17,-6,0,249,0,0,0
Lifespan,Made two posts,04/11/13,-80,-62,-36,-17,-5,0,262,0,0,0
Lifespan,Made two posts,04/12/13,-81,-68,-43,-18,-5,0,204,0,0,0
Lifespan,Made two posts,04/13/13,-99,-58,-35,-19,-5,0,202,0,0,0
Lifespan,Made two posts,04/14/13,-105,-69,-32,-21,-6,0,264,0,0,0
Lifespan,Made two posts,04/15/13,-95,-60,-33,-19,-7,0,187,0,0,0
Lifespan,Made two posts,04/16/13,-79,-55,-44,-22,-8,0,243,0,0,0
Lifespan,Made two posts,04/17/13,-99,-70,-41,-22,-6,0,253,0,0,0
Lifespan,Made two posts,04/18/13,-83,-72,-34,-25,-7,0,191,0,0,0
Lifespan,Made two posts,04/19/13,-87,-61,-49,-25,-7,0,237,0,0,0
Lifespan,Made two posts,04/20/13,-82,-56,-36,-23,-8,-1,233,0,0,0
Lifespan,Made two posts,04/21/13,-105,-57,-38,-20,-9,-1,215,0,0,0
Lifespan,Made two posts,04/22/13,-87,-69,-47,-25,-9,-1,262,0,0,0
Lifespan,Made two posts,04/23/13,-99,-70,-40,-21,-8,-1,187,0,0,0
Lifespan,Made two posts,04/24/13,-81,-82,-49,-22,-9,-2,221,0,0,0
Lifespan,Made two posts,04/25/13,-96,-72,-50,-21,-12,-1,220,0,0,0
Lifespan,Made two posts,04/26/13,-109,-63,-51,-29,-10,-1,260,0,0,0
Lifespan,Made two posts,04/27/13,-101,-85,-41,-29,-10,-2,235,0,0,0
Lifespan,Made two posts,04/28/13,-107,-68,-53,-30,-13,-2,256,0,0,0
Lifespan,Made two posts,04/29/13,-87,-61,-40,-25,-14,-2,229,0,0,0
Lifespan,Made two posts,04/30/13,-116,-75,-56,-29,-13,-2,256,0,0,0
Lifespan,Made two posts,05/01/13,-109,-77,-48,-26,-12,-3,218,0,0,0
Lifespan,Made two posts,05/02/13,-51,-66,-52,-31,-12,-2,218,0,0,0
Lifespan,Made two posts,05/03/13,0,-80,-57,-30,-13,-3,0,224,0,0
Lifespan,Made two posts,05/04/13,0,-71,-50,-29,-16,-4,0,212,0,0
Lifespan,Made two posts,05/05/13,0,-67,-52,-32,-13,-3,0,225,0,0
Lifespan,Made two posts,05/06/13,0,-85,-50,-36,-13,-4,0,253,0,0
Lifespan,Made two posts,05/07/13,0,-88,-50,-34,-12,-4,0,206,0,0
Lifespan,Made two posts,05/08/13,0,-72,-50,-27,-15,-5,0,240,0,0
